CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,,STANDARD_VALUE_LOG,,TYPE,TYPE_LABEL
CHEMBL3357901,727.26,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)N(C)C,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL1684492,553.27,CON(Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)c(F)c1F)C(C)=O,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL3337538,528.59,CC(=O)N1CCN(c2ccc(C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)Nc3ccncc3)c(F)c2)CC1,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL4087703,483.45,Cc1[nH]nc2c1C(c1cc(-c3cncc(C(=O)O)c3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL390529,428.32,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Cl)cc(Cl)cc2c1=O,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL4095346,398.44,COc1cc2nc(Nc3ccc(F)cc3)nc(NCC3CCCO3)c2cc1OC,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL1939219,364.29,O=C1CC(=O)CC([C@@H]2C[C@H]2c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL2386141,281.25,Fc1ccc(-c2ccc(C3(C(F)(F)F)CC3)cc2)nc1,T1/2,'=',1.067,hr,0.064850972,,0.028164419,,stable,1
CHEMBL555455,603.87,CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5nn(S(=O)(=O)c6ccc(C)cc6)cc5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.083,hr,0.079734968,,0.034628457,,stable,1
CHEMBL559272,468.73,CC(=O)N[C@@H]1CC[C@]2(C)[C@H]3CC4=C(C)C[C@]5(CC[C@H]4[C@@H]3CC[C@@H]2C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]5C,T1/2,'=',1.083,hr,0.079734968,,0.034628457,,stable,1
CHEMBL2179515,441.45,Cc1noc(-c2ccc3c(c2)c2c(n3CC(F)COc3cc(F)cc(F)c3)CCCC2)n1,T1/2,'=',1.083,hr,0.079734968,,0.034628457,,stable,1
CHEMBL518940,440.67,CC1=C2C[C@H]3[C@@H](CC[C@@H]4CNC(=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.083,hr,0.079734968,,0.034628457,,stable,1
CHEMBL598279,356.43,COc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1,T1/2,'=',1.083,hr,0.079734968,,0.034628457,,stable,1
CHEMBL1592481,277.5,C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1,T1/2,'=',1.083,hr,0.079734968,,0.034628457,,stable,1
CHEMBL3400949,643.14,CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,T1/2,'=',1.1,hr,0.09531018,,0.041392685,,stable,1
CHEMBL4060057,503.91,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,T1/2,'=',1.1,hr,0.09531018,,0.041392685,,stable,1
CHEMBL3758376,461.59,CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1,T1/2,'=',1.1,hr,0.09531018,,0.041392685,,stable,1
CHEMBL1835135,446.47,O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)F,T1/2,'=',1.1,hr,0.09531018,,0.041392685,,stable,1
CHEMBL2047450,292.77,CN1CCN(C(=O)c2cc3cc(Cl)cc(N)c3[nH]2)CC1,T1/2,'=',1.1,hr,0.09531018,,0.041392685,,stable,1
CHEMBL2386151,276.26,CC(c1ccc(-c2ccc(C#N)cn2)cc1)C(F)(F)F,T1/2,'=',1.1,hr,0.09531018,,0.041392685,,stable,1
CHEMBL4095177,636.63,[2H]c1nc(C(NC(=O)c2cc(-c3cc4c(C(=O)NC)c(-c5ccc(F)cc5)oc4nc3CCC(F)(F)F)cnc2OC([2H])([2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])no1,T1/2,'=',1.117,hr,0.11064652,,0.048053173,,stable,1
CHEMBL567510,319.79,CCc1nn(CCO)c(CC)c1Oc1cc(Cl)cc(C#N)c1,T1/2,'=',1.117,hr,0.11064652,,0.048053173,,stable,1
CHEMBL2181496,426.5,COc1ccc(-c2cc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)cnc2N)cn1,T1/2,'=',1.12,hr,0.113328685,,0.049218023,,stable,1
CHEMBL3617336,364.4,CNc1nc(NC2CC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,T1/2,'=',1.148,hr,0.138021298,,0.059941888,,stable,1
CHEMBL3408844,596.69,CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4cncnc4)n(C)c3c2)ccc1/C=C/C(=O)O,T1/2,'=',1.15,hr,0.139761942,,0.06069784,,stable,1
CHEMBL2403320,464.48,CC(C)N(c1ccc(Oc2ncccc2C(F)(F)F)cc1C(=O)O)C(=O)[C@H]1CC[C@H](C)CC1,T1/2,'=',1.15,hr,0.139761942,,0.06069784,,stable,1
CHEMBL563244,417.44,N#Cc1ccc(NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,T1/2,'=',1.15,hr,0.139761942,,0.06069784,,stable,1
CHEMBL453148,321.79,CCS(=O)(=O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,T1/2,'=',1.15,hr,0.139761942,,0.06069784,,stable,1
CHEMBL2386143,288.27,N#Cc1cc(-c2ccc(C3(C(F)(F)F)CC3)cc2)ccn1,T1/2,'=',1.15,hr,0.139761942,,0.06069784,,stable,1
CHEMBL151570,508.53,O=C1CCC(CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,T1/29,'=',1.166666667,hr,0.15415068,,0.06694679,,stable,1
CHEMBL348653,502.49,O=C1CCC(CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,T1/29,'=',1.166666667,hr,0.15415068,,0.06694679,,stable,1
CHEMBL4079818,566.46,Cc1[nH]nc2c1C(c1cc(-c3ccc(OC(F)(F)F)c(C(=O)O)c3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',1.167,hr,0.154436353,,0.067070856,,stable,1
CHEMBL2431538,539.01,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(/C=C/c2ccc(Cl)cc2)cc1F,T1/2,'=',1.167,hr,0.154436353,,0.067070856,,stable,1
CHEMBL562938,478.73,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@@H](n5ccnn5)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.167,hr,0.154436353,,0.067070856,,stable,1
CHEMBL602142,449.55,CN1CCN(C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,T1/2,'=',1.167,hr,0.154436353,,0.067070856,,stable,1
CHEMBL563930,425.66,CC1=C2C[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.167,hr,0.154436353,,0.067070856,,stable,1
CHEMBL3676258,415.47,N[C@H]1CCCN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,T1/2,'=',1.167,hr,0.154436353,,0.067070856,,stable,1
CHEMBL1650414,385.47,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2)c1=O,T1/2,'=',1.167,hr,0.154436353,,0.067070856,,stable,1
CHEMBL557723,411.47,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCCC1)Cc1cc(F)c(F)cc1F,T1/2,'=',1.183,hr,0.168053585,,0.072984745,,stable,1
CHEMBL1684986,376.42,Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2cccnc2)cn1,T1/2,'=',1.183,hr,0.168053585,,0.072984745,,stable,1
CHEMBL3827111,545.38,CC1(C)C(=O)N(c2ccc([N+](=O)[O-])cc2C(F)(F)F)C(=S)N1c1cc(C(F)(F)F)cc(C(F)(F)F)c1,T1/2,'=',1.192,hr,0.175632569,,0.076276255,,stable,1
CHEMBL2376391,547.66,CN1CCc2cc(-c3ccc4oc5c(-c6ccccc6)nc(=O)n(CCN6CCCC6C(N)=O)c5c4c3)ccc2C1,T1/2,'=',1.217,hr,0.196388814,,0.085290578,,stable,1
CHEMBL1783748,481.57,Cc1ccc(NC(=O)[C@H](CC2CCC(F)(F)CC2)n2ccc(S(=O)(=O)C(C)C)cc2=O)nc1,T1/2,'=',1.217,hr,0.196388814,,0.085290578,,stable,1
CHEMBL1630091,466.58,CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1,T1/2,'=',1.217,hr,0.196388814,,0.085290578,,stable,1
CHEMBL3354543,426.54,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)CN2CCS(=O)(=O)CC2)no1,T1/2,'=',1.217,hr,0.196388814,,0.085290578,,stable,1
CHEMBL3235059,396.41,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2c2ccc(C(F)(F)F)cn2)no1,T1/2,'=',1.233,hr,0.209450224,,0.090963077,,stable,1
CHEMBL4078482,489.53,CCC(=O)NC/C=C\CN(C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,T1/2,'=',1.25,hr,0.223143551,,0.096910013,,stable,1
CHEMBL551553,425.66,CC1=C2C[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.25,hr,0.223143551,,0.096910013,,stable,1
CHEMBL2041987,406.43,Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cc1C(F)(F)F,T1/2,'=',1.25,hr,0.223143551,,0.096910013,,stable,1
CHEMBL3354539,389.88,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)c2ccc(Cl)cc2)no1,T1/2,'=',1.25,hr,0.223143551,,0.096910013,,stable,1
CHEMBL3408872,593.68,COc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccccn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,T1/2,'=',1.267,hr,0.236651901,,0.102776615,,stable,1
CHEMBL250041,540.67,CCCCCN(C(=O)Nc1ccc(SC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.267,hr,0.236651901,,0.102776615,,stable,1
CHEMBL1684703,451.63,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)CC(C)(C)C)CC[C@@H](NC2CCOCC2F)C1,T1/2,'=',1.267,hr,0.236651901,,0.102776615,,stable,1
CHEMBL1209628,395.91,C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2(C)COC2)S1(=O)=O,T1/2,'=',1.267,hr,0.236651901,,0.102776615,,stable,1
CHEMBL2181501,361.32,COc1ccc(-c2cc(-c3ccc(OC(F)(F)F)cc3)cnc2N)cn1,T1/2,'=',1.267,hr,0.236651901,,0.102776615,,stable,1
CHEMBL4096235,487.84,CN1CCN(CCNc2nc(Nc3ccc(Cl)c(F)c3)nc3ccccc23)CC1,T1/2,'=',1.283,hr,0.249201086,,0.108226656,,stable,1
CHEMBL3747562,388.88,CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1,T1/2,'=',1.283,hr,0.249201086,,0.108226656,,stable,1
CHEMBL4070946,305.55,CC1(C)CCC(C(CC2CCCCN2)C2CCCCC2)CC1,T1/2,'=',1.283,hr,0.249201086,,0.108226656,,stable,1
CHEMBL3357879,699.25,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)N(C)CCO,T1/2,'=',1.3,hr,0.262364264,,0.113943352,,stable,1
CHEMBL1684694,475.55,CC(OC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)[C@@]1(C(C)C)CC[C@@H](NC2CCOCC2)C1)C(F)(F)F,T1/2,'=',1.3,hr,0.262364264,,0.113943352,,stable,1
CHEMBL2152405,380.5,CC(C)N1CCC[C@H]1C(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.3,hr,0.262364264,,0.113943352,,stable,1
CHEMBL3408867,623.71,CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5cnccn5)n(C)c4c3)CCCC2)cnc1/C=C/C(=O)O,T1/2,'=',1.333,hr,0.287432041,,0.124830149,,stable,1
CHEMBL2403225,463.36,COc1ccnc(Oc2ccc3c(c2)c(=O)ncn3Cc2ccc(F)cc2F)c1C(F)(F)F,T1/2,'=',1.333,hr,0.287432041,,0.124830149,,stable,1
CHEMBL398684,441.6,CCN(C(=O)Nc1ccc(N(C)C)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.333,hr,0.287432041,,0.124830149,,stable,1
CHEMBL565633,410.44,CC(C)(C)c1noc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)n1,T1/2,'=',1.333,hr,0.287432041,,0.124830149,,stable,1
CHEMBL387552,393.88,N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(Cl)cccc2c1=O,T1/2,'=',1.333,hr,0.287432041,,0.124830149,,stable,1
CHEMBL4162616,766.73,CC(C)C(O/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)[C@@H]1Cn1cc(COCc2cc(=O)c(O)cn2O)nn1)c1csc(N)n1)c1cc(=O)c(O)cn1O,T1/2,'=',1.335,hr,0.288931292,,0.125481266,,stable,1
CHEMBL3125630,749.17,CC(C)(C)NC(=O)Nc1nc(Cl)c(COCc2ccccc2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,T1/2,'=',1.35,hr,0.300104592,,0.130333768,,stable,1
CHEMBL1835123,406.53,CC(C)N1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',1.35,hr,0.300104592,,0.130333768,,stable,1
CHEMBL1277801,330.79,O=C(c1cccc(O)c1)c1ccc(-c2ccc(O)c(Cl)c2)s1,T1/2,'=',1.357,hr,0.305276381,,0.132579848,,stable,1
CHEMBL1277885,311.36,Cc1cc(-c2ncc(C(=O)c3cccc(O)c3)s2)ccc1O,T1/2,'=',1.357,hr,0.305276381,,0.132579848,,stable,1
CHEMBL3125620,782.2,CC(C)(C)NC(=O)Nc1nc(Cl)c(-c2ccc(-c3cccnc3)cc2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,T1/2,'=',1.367,hr,0.312618558,,0.135768515,,stable,1
CHEMBL2064158,423.53,CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN1CCC(c2ccc(F)cc2)CC1,T1/2,'=',1.367,hr,0.312618558,,0.135768515,,stable,1
CHEMBL227670,389.46,COc1ccc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2c1,T1/2,'=',1.367,hr,0.312618558,,0.135768515,,stable,1
CHEMBL2375668,330.44,CC(C)CCc1cc(N(C)CCNc2ccnc(N)n2)nc(N)n1,T1/2,'=',1.367,hr,0.312618558,,0.135768515,,stable,1
CHEMBL1650413,363.47,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(c1=O)CCCC2,T1/2,'=',1.383,hr,0.324255053,,0.14082218,,stable,1
CHEMBL1630803,326.4,CC(C#N)C(=O)N1CCC(C)C(N(C)c2ncnc3[nH]ccc23)C1,T1/2,'=',1.383,hr,0.324255053,,0.14082218,,stable,1
CHEMBL2111193,508.53,O=C1CC[C@@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,T1/29,'=',1.4,hr,0.336472237,,0.146128036,,stable,1
CHEMBL2403317,481.35,COc1ccnc(Oc2ccc3c(c2)c(=O)ncn3Cc2c(F)cc(F)cc2F)c1C(F)(F)F,T1/2,'=',1.4,hr,0.336472237,,0.146128036,,stable,1
CHEMBL2152395,345.41,O=C(c1ccccc1)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.4,hr,0.336472237,,0.146128036,,stable,1
CHEMBL2152300,308.35,N#CCC(=O)N1CCC[C@@H](n2cnc3cnc4[nH]ccc4c32)C1,T1/2,'=',1.4,hr,0.336472237,,0.146128036,,stable,1
CHEMBL4097557,279.47,C1CCC(C(CC2CCCCN2)C2CCOCC2)CC1,T1/2,'=',1.4,hr,0.336472237,,0.146128036,,stable,1
CHEMBL3357434,739.32,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN1CCCC1,T1/2,'=',1.417,hr,0.348541961,,0.15136985,,stable,1
CHEMBL538867,504.78,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.417,hr,0.348541961,,0.15136985,,stable,1
CHEMBL3652000,393.54,Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1[C@@H]1CCC[C@H](N)C1,T1/2,'=',1.417,hr,0.348541961,,0.15136985,,stable,1
CHEMBL2386159,278.36,CC(C)(C)c1ccc(C(=O)Nc2ccc(C#N)cc2)cc1,T1/2,'=',1.417,hr,0.348541961,,0.15136985,,stable,1
CHEMBL4127317,570.65,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,T1/2,'=',1.423,hr,0.352767319,,0.1532049,,stable,1
CHEMBL2018921,396.25,COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,T1/2,'=',1.428,hr,0.356274864,,0.154728207,,stable,1
CHEMBL2431641,406.49,O=C(N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)Nc1ccncc1)C1CCCCC1,T1/2,'=',1.433,hr,0.359770149,,0.15624619,,stable,1
CHEMBL4282131,537.75,COc1cc2c(N3CCN(C4CCCC4)CC3)nc(N3CCN(C)CC3)nc2cc1OCCCN1CCCC1,T1/2,'=',1.438,hr,0.363253259,,0.157758886,,stable,1
CHEMBL1835132,422.5,O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1C1CC1,T1/2,'=',1.45,hr,0.371563556,,0.161368002,,stable,1
CHEMBL1835129,410.49,CCN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',1.45,hr,0.371563556,,0.161368002,,stable,1
CHEMBL3410036,387.44,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4)cc3)c12,T1/2,'=',1.45,hr,0.371563556,,0.161368002,,stable,1
CHEMBL2181503,308.34,COc1ccc(-c2cnc(N)c(-c3ccc(OC)nc3)c2)cn1,T1/2,'=',1.45,hr,0.371563556,,0.161368002,,stable,1
CHEMBL3353878,335.45,CC(C)(C)c1cc(NC(=O)[C@@H]2C[C@@H](O)CN2C2CCCCC2)on1,T1/2,'=',1.467,hr,0.383219499,,0.166430114,,stable,1
CHEMBL2386158,331.3,N#Cc1ccc(NC(=O)c2ccc(C3(C(F)(F)F)CC3)cc2)cn1,T1/2,'=',1.467,hr,0.383219499,,0.166430114,,stable,1
CHEMBL565317,329.23,CCc1nn(CCO)c(CC)c1Oc1cc(Cl)cc(Cl)c1,T1/2,'=',1.483,hr,0.394067063,,0.171141151,,stable,1
CHEMBL4077247,392.46,CCN(CC)CCCn1c2c(c3ccccc3c1=O)C(=O)C(=O)c1cc(C)oc1-2,T1/2,'=',1.491,hr,0.399447036,,0.173477643,,stable,1
CHEMBL3357432,713.28,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN(C)C,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL3408841,613.69,CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ccc(F)cn4)n(C)c3c2)ccc1/C=C/C(=O)O,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL1684488,601.34,CS(=O)(=O)CCO/N=C/c1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)c(F)c1F,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL3651946,456.47,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL3410040,421.89,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4Cl)cc3)c12,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL489332,418.54,O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCCCC1)NO,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL1650440,411.28,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL2152412,355.44,CC(C)(C)OC(=O)N[C@H]1CC[C@H](n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL2152402,326.4,CN(C)CC(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.5,hr,0.405465108,,0.176091259,,stable,1
CHEMBL3353883,352.39,CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(C#N)cc2)on1,T1/2,'=',1.517,hr,0.4167347,,0.180985581,,stable,1
CHEMBL1630797,343.43,CC1CCN(C(=O)C2CCOC2)CC1N(C)c1ncnc2[nH]ccc12,T1/2,'=',1.517,hr,0.4167347,,0.180985581,,stable,1
CHEMBL569022,301.17,Cc1nn(CCO)c(C)c1Oc1cc(Cl)cc(Cl)c1,T1/2,'=',1.533,hr,0.4272266,,0.185542155,,stable,1
CHEMBL2376403,565.67,CCNCC(=O)Nc1ccc(-c2nc(=O)n(CCOC)c3c2oc2ccc(-c4ccc5c(c4)CCN(C)C5)cc23)cc1,T1/2,'=',1.55,hr,0.438254931,,0.190331698,,stable,1
CHEMBL2403337,494.24,O=c1ncn(Cc2ccc(Br)cc2F)c2ccc(Oc3ncccc3C(F)(F)F)cc12,T1/2,'=',1.55,hr,0.438254931,,0.190331698,,stable,1
CHEMBL1783758,420.54,CC(C)S(=O)(=O)c1ccn([C@@H](CC2CCCC2)C(=O)Nc2ccn(C)n2)c(=O)c1,T1/2,'=',1.55,hr,0.438254931,,0.190331698,,stable,1
CHEMBL1684692,445.65,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)C2CCCCC2)CC[C@@H](NC2CCOCC2)C1,T1/2,'=',1.553,hr,0.440188544,,0.191171456,,stable,1
CHEMBL4101749,388.94,CN(C/C=C/c1ccc(-c2ccccc2)cc1)Cc1cccc2cc[nH]c12,T1/2,'=',1.562,hr,0.445967051,,0.19368103,,stable,1
CHEMBL4062551,379.44,COc1ccc(-c2csc(N/N=C3\CC(=O)c4ccccc43)n2)cc1OC,T1/2,'=',1.563,hr,0.446607051,,0.193958978,,stable,1
CHEMBL3408854,628.71,CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(c2)c(C)c(-c2ccc(F)cn2)n3C2CCCCC2)cnc1/C=C/C(=O)O,T1/2,'=',1.567,hr,0.449162963,,0.195068996,,stable,1
CHEMBL398722,483.68,CCCCCN(C(=O)Nc1ccc(N(C)C)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.567,hr,0.449162963,,0.195068996,,stable,1
CHEMBL1684701,469.63,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)c2ccccc2)(C(C)C)C1,T1/2,'=',1.57,hr,0.451075619,,0.195899652,,stable,1
CHEMBL1630098,462.55,Cc1cc(COc2ccc([C@]3(N)CCN([C@@H](C(=O)NO)C(C)C)C3=O)cc2)c2ccccc2n1,T1/2,'=',1.575,hr,0.454255272,,0.197280558,,stable,1
CHEMBL1088123,369.85,Clc1ccc2c(NCCCNCc3cccc4c3OCO4)ccnc2c1,T1/2,'=',1.58,hr,0.457424847,,0.198657087,,stable,1
CHEMBL4078219,460.51,Cc1[nH]nc2c1C(c1cc(F)cc(-c3cccc(CCC(=O)O)c3)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',1.583,hr,0.459321781,,0.199480915,,stable,1
CHEMBL3759369,445.59,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,T1/2,'=',1.583,hr,0.459321781,,0.199480915,,stable,1
CHEMBL1835127,428.48,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)F,T1/2,'=',1.583,hr,0.459321781,,0.199480915,,stable,1
CHEMBL1642916,306.24,CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,T1/2,'=',1.583,hr,0.459321781,,0.199480915,,stable,1
CHEMBL3357895,728.25,CCOC(=O)COC(=O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)cc1OCC,T1/2,'=',1.6,hr,0.470003629,,0.204119983,,stable,1
CHEMBL2035817,531.79,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cc(Cl)ccc3Cl)c(Cl)c2)n1,T1/2,'=',1.6,hr,0.470003629,,0.204119983,,stable,1
