,epoch,train_RMSE,valid_RMSE,test_RMSE,t1/2_difference,train_r2,valid_r2,test_r2
47,48,0.1000354245379664,0.11883413223207137,0.8046821910636094,0.3351804255537212,0.9949688040198801,0.9924142216361549,0.666700557929134
48,49,0.09852881185469045,0.11745979613701749,0.8062585787131982,0.33782827716942354,0.995122667721947,0.9925094684944515,0.665393949187686
49,50,0.09943185421497802,0.11831971646097394,0.8059196528722794,0.33033972047616234,0.9950346775276536,0.9925857805770493,0.665663454394561
50,51,0.09853020449456777,0.11659067166114785,0.810531465553014,0.33544697896163467,0.9951299286593175,0.9928140101899204,0.6618162826536288
51,52,0.09966096102765885,0.11641158633729856,0.821605212555145,0.3387707160736882,0.9950102627239629,0.9928619630646456,0.652534837797712
52,53,0.09917647695550189,0.12108656601469023,0.8141505587095352,0.3334491290462001,0.995074322688781,0.9918249695191033,0.6588083972242009
53,54,0.09629145026458968,0.11584094149456037,0.8213361135130202,0.3412363487701914,0.9953482883402749,0.9928201189935327,0.6527524660587516
54,55,0.09863303908829417,0.11736528427785804,0.8137027573518425,0.33888063495609094,0.995131516364304,0.9926564800301254,0.6591851093524345
55,56,0.10054664867661982,0.11669441121711174,0.8063929413402426,0.33672173610006423,0.9949403503868794,0.9927809824814577,0.6652801095504088
56,57,0.09917340440684935,0.11473775301145031,0.8116001825332262,0.33995289673995505,0.9950728175729668,0.9931305590676821,0.6609280270408544
57,58,0.10038482977653193,0.11553005297282674,0.8176638303245836,0.3421783355616853,0.9949517935204497,0.9929968312472093,0.6558563760139104
58,59,0.10014882666436806,0.11933847599549323,0.8142483496602514,0.3338000469133898,0.9949853856891491,0.9923755936207627,0.6587240061906053
59,60,0.09930004115635985,0.11621743642592346,0.8088081135932288,0.3419030965880292,0.9950615146388355,0.9927499210840665,0.6632685888097324
60,61,0.09981325328598285,0.11803430034713244,0.8123741414032377,0.3403913278050488,0.9950098457373432,0.9926878237455767,0.6602876786225174
61,62,0.09898262953906158,0.11378612423844159,0.812631159878421,0.33697303270651385,0.9950871510550778,0.9931890443120597,0.6600499104117828
62,63,0.10221982805277074,0.11647401065289378,0.8127528961757744,0.33694740675819984,0.9947798849727685,0.9929820144269078,0.6599736726912475
63,64,0.10261424125858268,0.11676543280997027,0.8129707787901335,0.34162150514397993,0.9947404570275756,0.9927613909133293,0.6597866547993718
64,65,0.10515904044045102,0.1215277624787399,0.8240677108128309,0.3413431567825043,0.9944763432055941,0.9921611200536307,0.6504168180365214
65,66,0.09903320640623338,0.11302269350128742,0.8335534310270439,0.34540791662291925,0.995079849709174,0.9932709300112433,0.6423227013078462
66,67,0.10284068439338037,0.11906633293036539,0.8284361868293662,0.346046106357442,0.9946930259174425,0.9925046701695279,0.6467240469811364
67,68,0.10056454341560499,0.11722340934841018,0.8280128644808105,0.33955204056269,0.994931509165468,0.9927724065878086,0.647075334598023
68,69,0.09971246455565377,0.11301579256306774,0.8267865727489362,0.3403988896552281,0.9950210371462616,0.9932663843438702,0.6481257717302146
69,70,0.09927107963720995,0.11379854528579599,0.8292154983122405,0.3465610864867175,0.9950552508686522,0.9932046671690941,0.6460465940280461
70,71,0.10364294467008783,0.11546548431076435,0.8319776097491083,0.34751298680878107,0.9946280231894977,0.993078959350108,0.6437022719185004
71,72,0.10721593411241256,0.12320626345164883,0.8287520832836306,0.3544142048369751,0.9942118904411267,0.9920755532804844,0.6464294309634744
72,73,0.1020521485624396,0.11485494193378873,0.8303355463017968,0.35045029302417063,0.9947697233436597,0.9930873299577332,0.6450949889603522
73,74,0.1070264036211533,0.11760968754385273,0.8301412509646469,0.34015360333435,0.9942027669529816,0.9928636184013285,0.6452730698204695
74,75,0.10065341845559297,0.11773875787690971,0.8292505177783729,0.3527615732391308,0.9948849769554211,0.9927951691617697,0.6460264375143284
75,76,0.10276155989852839,0.11809335523920997,0.8286395358216048,0.35547319155594,0.994724335912978,0.9926649078727987,0.6465602437160142
76,77,0.11121604759698996,0.12130493662139286,0.8131136233892736,0.3481280768267597,0.9937719765633062,0.9922783221862759,0.6596730787286559
77,78,0.11345490314088358,0.1321903991406215,0.8269481048054826,0.3589947795484787,0.993472705087507,0.9910042615412479,0.6479614291694515
78,79,0.11001629218172446,0.12048148737469666,0.8238745478369228,0.35194908666643093,0.9938999082159592,0.9923547724068505,0.6505834166027912
79,80,0.11047314224682767,0.1172284638626683,0.8294252142433187,0.3635823341029806,0.9938653908120507,0.9927927316753291,0.6458742495497802
80,81,0.10622449970530001,0.11686234617982579,0.810102428845393,0.35171399556777355,0.9943646405165436,0.992805868204335,0.6621950865016549
81,82,0.1032099545817817,0.11902060396411566,0.8261922866621196,0.35385513578976957,0.9946579280251922,0.992516732706228,0.6486343138880454
82,83,0.10775748591278586,0.12231059282813676,0.8282139397411037,0.36320397038981145,0.9941962154188543,0.9918965503158704,0.646912108847371
83,84,0.11398671901145399,0.12100054809653182,0.8212301066866085,0.3475893547447592,0.9934036925207275,0.9920763755300817,0.6528237136623644
84,85,0.10142509121980192,0.11070129889547857,0.8156879663455463,0.3538676715097838,0.994842582739461,0.9935461954568984,0.6575155521846122
85,86,0.10664459799237616,0.11180782177032485,0.8164026150458227,0.3517532406470986,0.9943055130186724,0.9935390162455805,0.656917114086482
86,87,0.10703602662145081,0.1152522246070471,0.8123246427551972,0.344602212710923,0.9942353138662158,0.9931305491177378,0.6603370910768648
87,88,0.10900782167875997,0.12120400814042993,0.818514500938915,0.3547521786092078,0.9940157548092575,0.9925155448108379,0.6551452406949936
88,89,0.10205583865770038,0.11281663971809933,0.8152197527438396,0.34774581412308153,0.9947843071038622,0.9933817903594253,0.6579121693803219
89,90,0.10707842024761091,0.11464857110794328,0.8106390501864267,0.3393455250635557,0.9942357866687281,0.9932564426881185,0.6617469680156118
90,91,0.1012251729398129,0.11188625134406818,0.8097103760976804,0.34490410832767754,0.9948631310492833,0.9934762982615387,0.6625104201148133
91,92,0.10454307459930234,0.11559666395973167,0.8139497145414994,0.346431401254022,0.9945171475803282,0.9929150946527059,0.6589789014595653
92,93,0.10148092334351208,0.10972354045198637,0.8092989084030456,0.3379546152099398,0.9948451676808856,0.9937182369042133,0.6628511792119116
93,94,0.10255300847766073,0.11121231584771037,0.8158847897557766,0.344647433544939,0.9947195399907981,0.9934895267316032,0.6573470238660895
94,95,0.1049122829324171,0.11394923076149459,0.8078363887845782,0.33111935039333357,0.9944258792081243,0.9932599970210256,0.6640774814281805
95,96,0.09958140417087068,0.10711930138355145,0.8076009175763199,0.34592785159532213,0.9950151945885313,0.993939396654647,0.6642474396640546
96,97,0.10177067006634348,0.11051464975851766,0.8115834959340594,0.34995236875858693,0.9947930284753801,0.9934567097917062,0.660936412001289
97,98,0.10205104295515433,0.11220414515582604,0.8110472144954862,0.34959053982495375,0.9947739089262285,0.9934652394449005,0.6614032298043508
98,99,0.10662345853117468,0.11996345527717653,0.8112956585843586,0.331605187628098,0.9942437947174717,0.992114888999048,0.661186628000878
99,100,0.10485884255122764,0.11575888307829749,0.8187653279086267,0.3353126717389328,0.9944751394765013,0.993077922851388,0.6549118880678783
